"id","title","amount","department","transaction","views","city","province","date"
78292,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",34,"Bangalore","Karnataka",2015-10-12
78291,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",40,"Bangalore","Karnataka",2015-10-12
78290,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",32,"Bangalore","Karnataka",2015-10-12
78289,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",36,"Bangalore","Karnataka",2015-10-12
78288,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",39,"Bangalore","Karnataka",2015-10-12
78287,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",33,"Bangalore","Karnataka",2015-10-12
78286,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",37,"Bangalore","Karnataka",2015-10-12
78285,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78284,"I Paid Rs. 90 to Municipal Services in Tirunelveli.",90,"Municipal Services","Birth Certificate",49,"Tirunelveli","Tamil Nadu",2015-10-12
78283,"I Paid Rs. 2000 to Passport in Hyderabad.",2000,"Passport","Police Verification for Passport",78,"Hyderabad","Telangana",2015-10-12
78282,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",33,"Bangalore","Karnataka",2015-10-12
78281,"I Paid Rs. 1800 to Transport in Bangalore.",1800,"Transport","New Domestic Driving License",39,"Bangalore","Karnataka",2015-10-12
78280,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",36,"Bangalore","Karnataka",2015-10-12
78279,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Police Verification for Passport",32,"Bangalore","Karnataka",2015-10-12
78278,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",104,"Adari","Uttar Pradesh",2015-10-12
78277,"I Paid Rs. 30 to Food, Civil Supplies and Consumer Affairs in Adra.",30,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",74,"Adra","West Bengal",2015-10-12
78276,"I Paid Rs. 4000 to Passport in Bangalore.",4000,"Passport","Passport Delivery",41,"Bangalore","Karnataka",2015-10-12
78275,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",30,"Bangalore","Karnataka",2015-10-12
78274,"I Paid Rs. 50 to Food, Civil Supplies and Consumer Affairs in Dadri.",50,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",86,"Dadri","Uttar Pradesh",2015-10-12
78272,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",64,"Bangalore","Karnataka",2015-10-12
78273,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka",2015-10-12
78270,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",39,"Bangalore","Karnataka",2015-10-12
78271,"I Paid Rs. 25 to Commercial Tax, Sales Tax, VAT in Achhnera.",25,"Commercial Tax, Sales Tax, VAT","C Form",111,"Achhnera","Uttar Pradesh",2015-10-12
78269,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",34,"Bangalore","Karnataka",2015-10-12
78268,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",44,"Bangalore","Karnataka",2015-10-12
78267,"I Paid Rs. 30 to Transport in Adilabad.",30,"Transport","New Domestic Driving License",113,"Adilabad","Telangana",2015-10-12
78266,"I Paid Rs. 1000 to Transport in New Delhi.",1000,"Transport","New Domestic Driving License",59,"New Delhi","Delhi",2015-10-12
78265,"I Paid Rs. 6321 to Stamps and Registration in Anand.",6321,"Stamps and Registration","Registration of Property",66,"Anand","Gujarat",2015-10-12
78264,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",36,"Bangalore","Karnataka",2015-10-12
78263,"I Paid Rs. 25 to Transport in Agra.",25,"Transport","New Domestic Driving License",36,"Agra","Uttar Pradesh",2015-10-12
78262,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Harassment",31,"Bangalore","Karnataka",2015-10-12
78261,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",94,"Adari","Uttar Pradesh",2015-10-12
78260,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78259,"I Paid Rs. 6523 to Transport in Bagalkot.",6523,"Transport","Registration of Vehicle",47,"Bagalkot","Karnataka",2015-10-12
78258,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",38,"Bangalore","Karnataka",2015-10-12
78257,"I Paid Rs. 6400 to Stamps and Registration in Bangalore.",6400,"Stamps and Registration","Registration of Flat or Apartment",37,"Bangalore","Karnataka",2015-10-12
78256,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",43,"Bangalore","Karnataka",2015-10-12
78255,"I Paid Rs. 25 to Transport in Abohar.",25,"Transport","Duplicate Registration Certificate",97,"Abohar","Punjab",2015-10-12
78254,"I Paid Rs. 60000 to Commercial Tax, Sales Tax, VAT in Mumbai.",60000,"Commercial Tax, Sales Tax, VAT","C Form",86,"Mumbai","Maharashtra",2015-10-12
78253,"I Paid Rs. 7956 to Stamps and Registration in Anugul.",7956,"Stamps and Registration","Registration of Property",47,"Anugul","Orissa",2015-10-12
78252,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",34,"Bangalore","Karnataka",2015-10-12
78251,"I Paid Rs. 20 to Others in Patna.",20,"Others","Others",97,"Patna","Bihar",2015-10-12
78250,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",31,"Bangalore","Karnataka",2015-10-12
78249,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",34,"Bangalore","Karnataka",2015-10-12
78248,"I Paid Rs. 32 to Commercial Tax, Sales Tax, VAT in Achhnera.",32,"Commercial Tax, Sales Tax, VAT","C Form",103,"Achhnera","Uttar Pradesh",2015-10-12
78247,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Filing FIR",32,"Bangalore","Karnataka",2015-10-12
78246,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",43,"Bangalore","Karnataka",2015-10-12
78245,"I Paid Rs. 15 to Commercial Tax, Sales Tax, VAT in Abohar.",15,"Commercial Tax, Sales Tax, VAT","C Form",103,"Abohar","Punjab",2015-10-12
78244,"I Paid Rs. 7410 to Police in Amroha.",7410,"Police","Police Verification for Passport",47,"Amroha","Uttar Pradesh",2015-10-12
78243,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Bangalore","Karnataka",2015-10-12
78242,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",38,"Bangalore","Karnataka",2015-10-12
78241,"I Paid Rs. 46301 to Customs, Excise and Service Tax in Almora.",46301,"Customs, Excise and Service Tax","Customs Check and Clearance",50,"Almora","Uttarakhand",2015-10-12
78239,"I Paid Rs. 3400 to Stamps and Registration in Bangalore.",3400,"Stamps and Registration","Registration of Property",32,"Bangalore","Karnataka",2015-10-12
78238,"I Paid Rs. 25 to Customs, Excise and Service Tax in Adari.",25,"Customs, Excise and Service Tax","Customs Check and Clearance",99,"Adari","Uttar Pradesh",2015-10-12
78237,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",42,"Bangalore","Karnataka",2015-10-12
78235,"I Paid Rs. 42000 to Commercial Tax, Sales Tax, VAT in Ariyalur.",42000,"Commercial Tax, Sales Tax, VAT","C Form",65,"Ariyalur","Tamil Nadu",2015-10-12
78234,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78233,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78232,"I Paid Rs. 14000 to Police in Banda.",14000,"Police","Traffic Violations",94,"Banda","Uttar Pradesh",2015-10-12
78231,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",31,"Bangalore","Karnataka",2015-10-12
78229,"I Paid Rs. 6502 to Police in Akola.",6502,"Police","Traffic Violations",50,"Akola","Madhya Pradesh",2015-10-12
78228,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",38,"Bangalore","Karnataka",2015-10-12
78227,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",66,"New Delhi","Delhi",2015-10-12
78226,"I Paid Rs. 4632 to Police in Araria.",4632,"Police","Police Verification for Passport",56,"Araria","Bihar",2015-10-12
78225,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Bangalore","Karnataka",2015-10-12
78224,"I Paid Rs. 48000 to Stamps and Registration in Ambikapur.",48000,"Stamps and Registration","Registration of Flat or Apartment",45,"Ambikapur","Chhattisgarh",2015-10-12
78223,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",44,"Bangalore","Karnataka",2015-10-12
78222,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",37,"Bangalore","Karnataka",2015-10-12
78221,"I Paid Rs. 400 to Commercial Tax, Sales Tax, VAT in Bangalore.",400,"Commercial Tax, Sales Tax, VAT","C Form",40,"Bangalore","Karnataka",2015-10-12
78220,"I Paid Rs. 45000 to Transport in Baghpat.",45000,"Transport","Registration of Vehicle",40,"Baghpat","Uttar Pradesh",2015-10-12
78219,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",37,"Bangalore","Karnataka",2015-10-12
78218,"I Paid Rs. 41000 to Stamps and Registration in Amarpur.",41000,"Stamps and Registration","Registration of Property",86,"Amarpur","Bihar",2015-10-12
