"id","title","amount","department","transaction","views","city","province","date","week_day"
78137,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",4,"Bangalore","Karnataka","2015-10-12","Monday"
78136,"I Paid Rs. 5000 to Stamps and Registration in Udaipur.",5000,"Stamps and Registration","Marriage Certificate",43,"Udaipur","Karnataka","2015-10-12","Monday"
78135,"I Paid Rs. 700 to Commercial Tax, Sales Tax, VAT in Bangalore.",700,"Commercial Tax, Sales Tax, VAT","C Form",11,"Bangalore","Karnataka","2015-10-12","Monday"
78134,"I Paid Rs. 2000 to Stamps and Registration in Duliajan Oil Town.",2000,"Stamps and Registration","Marriage Certificate",7,"Duliajan","Karnataka","2015-10-12","Monday"
78133,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",2,"Bangalore","Karnataka","2015-10-12","Monday"
78131,"I Paid Rs. 1000 to Police in Bangalore.",1000,"Police","Filing FIR",9,"Bangalore","Karnataka","2015-10-12","Monday"
78130,"I Paid Rs. 2500 to Police in Hyderabad.",2500,"Police","Police Verification for Passport",40,"Hyderabad","Karnataka","2015-10-12","Monday"
78129,"I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Bangalore.",900,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",5,"Bangalore","Karnataka","2015-10-12","Monday"
78128,"I Paid Rs. 250 to Food, Civil Supplies and Consumer Affairs in Bangalore.",250,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",5,"Bangalore","Karnataka","2015-10-12","Monday"
78127,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Bangalore.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",6,"Bangalore","Karnataka","2015-10-12","Monday"
78126,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",5,"Bangalore","Karnataka","2015-10-12","Monday"
78125,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",9,"Bangalore","Karnataka","2015-10-12","Monday"
78124,"I Paid Rs. 20000 to Food, Civil Supplies and Consumer Affairs in Tirwaganj.",20000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",6,"Tirwaganj","Karnataka","2015-10-12","Monday"
78123,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78122,"I Paid Rs. 2000 to Passport in Hyderabad.",2000,"Passport","Police Verification for Passport",42,"Hyderabad","Karnataka","2015-10-12","Monday"
78121,"I Paid Rs. 900 to Police in Bangalore.",900,"Police","Filing FIR",6,"Bangalore","Karnataka","2015-10-12","Monday"
78120,"I Paid Rs. 2500 to Stamps and Registration in Bangalore.",2500,"Stamps and Registration","Marriage Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78119,"I Paid Rs. 500 to Transport in Abohar.",500,"Transport","Duplicate Registration Certificate",55,"Abohar","Karnataka","2015-10-12","Monday"
78118,"I Paid Rs. 600 to Police in Bangalore.",600,"Police","Filing FIR",1,"Bangalore","Karnataka","2015-10-12","Monday"
78116,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Tirupati.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",15,"Tirupati","Karnataka","2015-10-12","Monday"
78117,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",4,"Bangalore","Karnataka","2015-10-12","Monday"
78115,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Adari.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Adari","Karnataka","2015-10-12","Monday"
78114,"I Paid Rs. 467 to Police in Abohar.",467,"Police","Filing FIR",60,"Abohar","Karnataka","2015-10-12","Monday"
78112,"I Paid Rs. 8500 to Stamps and Registration in Amreli.",8500,"Stamps and Registration","Registration of Property",10,"Amreli","Karnataka","2015-10-12","Monday"
78111,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",4,"Bangalore","Karnataka","2015-10-12","Monday"
78110,"I Paid Rs. 700 to Food, Civil Supplies and Consumer Affairs in Bangalore.",700,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",2,"Bangalore","Karnataka","2015-10-12","Monday"
78108,"I Paid Rs. 400 to Police in Anugul.",400,"Police","Filing FIR",17,"Anugul","Karnataka","2015-10-12","Monday"
78109,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",4,"Bangalore","Karnataka","2015-10-12","Monday"
78107,"I Paid Rs. 546 to Commercial Tax, Sales Tax, VAT in Abohar.",546,"Commercial Tax, Sales Tax, VAT","C Form",66,"Abohar","Karnataka","2015-10-12","Monday"
78106,"I Paid Rs. 30 to Transport in Adari.",30,"Transport","Duplicate Registration Certificate",36,"Adari","Karnataka","2015-10-12","Monday"
78104,"I Paid Rs. 12000 to Food, Civil Supplies and Consumer Affairs in Tiruppur.",12000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",22,"Tiruppur","Karnataka","2015-10-12","Monday"
78103,"I Paid Rs. 800 to Railways in Bangalore.",800,"Railways","Transport of Goods",59,"Bangalore","Karnataka","2015-10-12","Monday"
78102,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Filing FIR",1,"Bangalore","Karnataka","2015-10-12","Monday"
78101,"I Paid Rs. 354 to Transport in Adari.",354,"Transport","Duplicate Registration Certificate",27,"Adari","Karnataka","2015-10-12","Monday"
78100,"I Paid Rs. 900 to Transport in Bangalore.",900,"Transport","Duplicate Registration Certificate",2,"Bangalore","Karnataka","2015-10-12","Monday"
78099,"I Paid Rs. 20000 to Stamps and Registration in Tirupati.",20000,"Stamps and Registration","Marriage Certificate",18,"Tirupati","Andhra Pradesh","2015-10-12","Monday"
78097,"I Paid Rs. 600 to Commercial Tax, Sales Tax, VAT in Bangalore.",600,"Commercial Tax, Sales Tax, VAT","C Form",6,"Bangalore","Andhra Pradesh","2015-10-12","Monday"
78098,"I Paid Rs. 800 to Customs, Excise and Service Tax in Adoni.",800,"Customs, Excise and Service Tax","Customs Check and Clearance",41,"Adoni","Andhra Pradesh","2015-10-12","Monday"
78096,"I Paid Rs. 650 to Passport in Adityapur.",650,"Passport","Police Verification for Passport",61,"Adityapur","Andhra Pradesh","2015-10-12","Monday"
78095,"I Paid Rs. 3546 to Police in Adari.",3546,"Police","Filing FIR",29,"Adari","Andhra Pradesh","2015-10-12","Monday"
78093,"I Paid Rs. 50 to Customs, Excise and Service Tax in Adityapur.",50,"Customs, Excise and Service Tax","Customs Check and Clearance",42,"Adityapur","Andhra Pradesh","2015-10-12","Monday"
78094,"I Paid Rs. 500 to Police in Adityapur.",500,"Police","Filing FIR",47,"Adityapur","Andhra Pradesh","2015-10-12","Monday"
78092,"I Paid Rs. 434 to Commercial Tax, Sales Tax, VAT in Adityapur.",434,"Commercial Tax, Sales Tax, VAT","C Form",56,"Adityapur","Andhra Pradesh","2015-10-12","Monday"
78090,"I Paid Rs. 350 to Police in Adari.",350,"Police","Filing FIR",24,"Adari","Andhra Pradesh","2015-10-12","Monday"
78091,"I Paid Rs. 700 to Commercial Tax, Sales Tax, VAT in Arakkonam.",700,"Commercial Tax, Sales Tax, VAT","C Form",14,"Arakkonam","Andhra Pradesh","2015-10-12","Monday"
78088,"I Paid Rs. 2500 to Stamps and Registration in Bangalore.",2500,"Stamps and Registration","Marriage Certificate",3,"Bangalore","Karnataka","2015-10-12","Monday"
78089,"I Paid Rs. 3000 to Stamps and Registration in Tirupathur.",3000,"Stamps and Registration","Marriage Certificate",8,"Tirupathur","Karnataka","2015-10-12","Monday"
78087,"I Paid Rs. 75 to Stamps and Registration in Adari.",75,"Stamps and Registration","Marriage Certificate",10,"Adari","Karnataka","2015-10-12","Monday"
78086,"I Paid Rs. 500 to Transport in Barpeta.",500,"Transport","Duplicate Registration Certificate",3,"Barpeta","Karnataka","2015-10-12","Monday"
78085,"I Paid Rs. 4545 to Transport in Adari.",4545,"Transport","Duplicate Registration Certificate",15,"Adari","Karnataka","2015-10-12","Monday"
78084,"I Paid Rs. 900 to Transport in Bangalore.",900,"Transport","Duplicate Registration Certificate",4,"Bangalore","Karnataka","2015-10-12","Monday"
78083,"I Paid Rs. 30 to Food, Civil Supplies and Consumer Affairs in Adari.",30,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",17,"Adari","Karnataka","2015-10-12","Monday"
78082,"I Paid Rs. 20000 to Transport in Tirunelveli.",20000,"Transport","New Domestic Driving License",13,"Tirunelveli","Karnataka","2015-10-12","Monday"
78080,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Amethi.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",11,"Amethi","Karnataka","2015-10-12","Monday"
78079,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",6,"Bangalore","Karnataka","2015-10-12","Monday"
78078,"I Paid Rs. 200 to Transport in Adilabad.",200,"Transport","Duplicate Registration Certificate",68,"Adilabad","Telangana","2015-10-12","Monday"
78077,"I Paid Rs. 1000 to Municipal Services in New Delhi.",1000,"Municipal Services","Birth Certificate",28,"New","Telangana","2015-10-12","Monday"
78076,"I Paid Rs. 2000 to Income Tax in Tirukkoyilur.",2000,"Income Tax","New PAN Card",11,"Tirukkoyilur","Telangana","2015-10-12","Monday"
78075,"I Paid Rs. 200 to Stamps and Registration in Adityapur.",200,"Stamps and Registration","Marriage Certificate",46,"Adityapur","Telangana","2015-10-12","Monday"
78074,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",3,"Bangalore","Telangana","2015-10-12","Monday"
78073,"I Paid Rs. 350 to Food, Civil Supplies and Consumer Affairs in Amreli.",350,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",10,"Amreli","Telangana","2015-10-12","Monday"
78072,"I Paid Rs. 300 to Commercial Tax, Sales Tax, VAT in Ambedkar Nagar.",300,"Commercial Tax, Sales Tax, VAT","C Form",7,"Ambedkar","Telangana","2015-10-12","Monday"
78071,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",2,"Bangalore","Telangana","2015-10-12","Monday"
78070,"I Paid Rs. 900 to Railways in Bangalore.",900,"Railways","Transport of Goods",44,"Bangalore","Telangana","2015-10-12","Monday"
78069,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",5,"Bangalore","Telangana","2015-10-12","Monday"
78068,"I Paid Rs. 500 to Customs, Excise and Service Tax in Abohar.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",59,"Abohar","Punjab","2015-10-12","Monday"
78067,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Tirukalukundram.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",7,"Tirukalukundram","Punjab","2015-10-12","Monday"
78066,"I Paid Rs. 50 to Food, Civil Supplies and Consumer Affairs in Adilabad.",50,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",74,"Adilabad","Punjab","2015-10-12","Monday"
78065,"I Paid Rs. 450 to Food, Civil Supplies and Consumer Affairs in Amli.",450,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",14,"Amli","Punjab","2015-10-12","Monday"
78064,"I Paid Rs. 1100 to Municipal Services in New Delhi.",1100,"Municipal Services","Birth Certificate",25,"New","Punjab","2015-10-12","Monday"
78063,"I Paid Rs. 700 to Transport in Bangalore.",700,"Transport","Duplicate Registration Certificate",2,"Bangalore","Punjab","2015-10-12","Monday"
78062,"I Paid Rs. 200 to Customs, Excise and Service Tax in Adilabad.",200,"Customs, Excise and Service Tax","Customs Check and Clearance",62,"Adilabad","Punjab","2015-10-12","Monday"
78061,"I Paid Rs. 2000 to Stamps and Registration in Tiruchirappalli.",2000,"Stamps and Registration","Marriage Certificate",23,"Tiruchirappalli","Punjab","2015-10-12","Monday"
78060,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",2,"Bangalore","Punjab","2015-10-12","Monday"
78059,"I Paid Rs. 350 to Food, Civil Supplies and Consumer Affairs in Adityapur.",350,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",43,"Adityapur","Punjab","2015-10-12","Monday"
78058,"I Paid Rs. 552 to Stamps and Registration in Visakhapatnam.",552,"Stamps and Registration","Registration of Flat or Apartment",51,"Visakhapatnam","Andhra Pradesh","2015-10-12","Monday"
78057,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",7,"Bangalore","Andhra Pradesh","2015-10-12","Monday"
78056,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Tiruchirapalli.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",7,"Tiruchirapalli","Andhra Pradesh","2015-10-12","Monday"
78055,"I Paid Rs. 600 to Transport in Bangalore.",600,"Transport","Duplicate Registration Certificate",8,"Bangalore","Andhra Pradesh","2015-10-12","Monday"
78054,"I Paid Rs. 200 to Customs, Excise and Service Tax in Adra.",200,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Adra","Andhra Pradesh","2015-10-12","Monday"
78053,"I Paid Rs. 200 to Commercial Tax, Sales Tax, VAT in Araria.",200,"Commercial Tax, Sales Tax, VAT","C Form",25,"Araria","Andhra Pradesh","2015-10-12","Monday"
78052,"I Paid Rs. 600 to Police in Bangalore.",600,"Police","Police Harassment",5,"Bangalore","Andhra Pradesh","2015-10-12","Monday"
78051,"I Paid Rs. 8500 to Stamps and Registration in Adilabad.",8500,"Stamps and Registration","Registration of Property",68,"Adilabad","Andhra Pradesh","2015-10-12","Monday"
78050,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Filing FIR",7,"Bangalore","Andhra Pradesh","2015-10-12","Monday"
78048,"I Paid Rs. 546 to Transport in Adilabad.",546,"Transport","Duplicate Registration Certificate",74,"Adilabad","Andhra Pradesh","2015-10-12","Monday"
78049,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Tiruchengode.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",11,"Tiruchengode","Tamil Nadu","2015-10-12","Monday"
78047,"I Paid Rs. 50 to Stamps and Registration in Adityapur.",50,"Stamps and Registration","Marriage Certificate",43,"Adityapur","Tamil Nadu","2015-10-12","Monday"
78046,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",6,"Bangalore","Tamil Nadu","2015-10-12","Monday"
78045,"I Paid Rs. 200 to Transport in Adari.",200,"Transport","Duplicate Registration Certificate",16,"Adari","Tamil Nadu","2015-10-12","Monday"
78044,"I Paid Rs. 4455 to Commercial Tax, Sales Tax, VAT in Adilabad.",4455,"Commercial Tax, Sales Tax, VAT","C Form",57,"Adilabad","Tamil Nadu","2015-10-12","Monday"
78043,"I Paid Rs. 200 to Transport in Abhayapuri.",200,"Transport","Duplicate Registration Certificate",39,"Abhayapuri","Tamil Nadu","2015-10-12","Monday"
78042,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",7,"Bangalore","Tamil Nadu","2015-10-12","Monday"
78041,"I Paid Rs. 456 to Transport in Achhnera.",456,"Transport","Duplicate Registration Certificate",67,"Achhnera","Tamil Nadu","2015-10-12","Monday"
78039,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",8,"Bangalore","Tamil Nadu","2015-10-12","Monday"
78038,"I Paid Rs. 600 to Police in Bangalore.",600,"Police","Filing FIR",5,"Bangalore","Tamil Nadu","2015-10-12","Monday"
78037,"I Paid Rs. 500 to Customs, Excise and Service Tax in Abohar.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",26,"Abohar","Punjab","2015-10-12","Monday"
78036,"I Paid Rs. 9800 to Stamps and Registration in Adari.",9800,"Stamps and Registration","Registration of Property",17,"Adari","Punjab","2015-10-12","Monday"
78035,"I Paid Rs. 1500 to Customs, Excise and Service Tax in Bangalore.",1500,"Customs, Excise and Service Tax","Customs Check and Clearance",9,"Bangalore","Punjab","2015-10-12","Monday"
78034,"I Paid Rs. 50 to Police in Adilabad.",50,"Police","Filing FIR",47,"Adilabad","Punjab","2015-10-12","Monday"
78033,"I Paid Rs. 100 to Transport in Amadalavalasa.",100,"Transport","Duplicate Registration Certificate",22,"Amadalavalasa","Punjab","2015-10-12","Monday"
78032,"I Paid Rs. 200 to Commercial Tax, Sales Tax, VAT in Abohar.",200,"Commercial Tax, Sales Tax, VAT","C Form",25,"Abohar","Punjab","2015-10-12","Monday"
78031,"I Paid Rs. 345 to Customs, Excise and Service Tax in Adari.",345,"Customs, Excise and Service Tax","Customs Check and Clearance",19,"Adari","Punjab","2015-10-12","Monday"
78029,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",4,"Bangalore","Punjab","2015-10-12","Monday"
78030,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",3,"Bangalore","Punjab","2015-10-12","Monday"
78028,"I Paid Rs. 650 to Transport in Banganapalle.",650,"Transport","Registration of Vehicle",17,"Banganapalle","Punjab","2015-10-12","Monday"
78027,"I Paid Rs. 7900 to Transport in Bangalore.",7900,"Transport","Duplicate Registration Certificate",3,"Bangalore","Karnataka","2015-10-12","Monday"
78026,"I Paid Rs. 566 to Commercial Tax, Sales Tax, VAT in Achhnera.",566,"Commercial Tax, Sales Tax, VAT","C Form",69,"Achhnera","Karnataka","2015-10-12","Monday"
78025,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",5,"Bangalore","Karnataka","2015-10-12","Monday"
78024,"I Paid Rs. 1300 to Customs, Excise and Service Tax in Bangalore.",1300,"Customs, Excise and Service Tax","Customs Check and Clearance",7,"Bangalore","Karnataka","2015-10-12","Monday"
78022,"I Paid Rs. 850 to Stamps and Registration in Avadi.",850,"Stamps and Registration","Marriage Certificate",9,"Avadi","Karnataka","2015-10-12","Monday"
78021,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",11,"Bangalore","Karnataka","2015-10-12","Monday"
78020,"I Paid Rs. 200 to Food, Civil Supplies and Consumer Affairs in Adilabad.",200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Adilabad","Karnataka","2015-10-12","Monday"
78019,"I Paid Rs. 900 to Customs, Excise and Service Tax in Bangalore.",900,"Customs, Excise and Service Tax","Customs Check and Clearance",4,"Bangalore","Karnataka","2015-10-12","Monday"
78018,"I Paid Rs. 344 to Commercial Tax, Sales Tax, VAT in Achhnera.",344,"Commercial Tax, Sales Tax, VAT","C Form",66,"Achhnera","Karnataka","2015-10-12","Monday"
78017,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",3,"Bangalore","Karnataka","2015-10-12","Monday"
78015,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",2,"Bangalore","Karnataka","2015-10-12","Monday"
78016,"I Paid Rs. 350 to Food, Civil Supplies and Consumer Affairs in Adilabad.",350,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",23,"Adilabad","Karnataka","2015-10-12","Monday"
78014,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",3,"Bangalore","Karnataka","2015-10-12","Monday"
78013,"I Paid Rs. 100 to Transport in Badgam.",100,"Transport","Duplicate Registration Certificate",7,"Badgam","Karnataka","2015-10-12","Monday"
78012,"I Paid Rs. 300 to Food, Civil Supplies and Consumer Affairs in Adilabad.",300,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",9,"Adilabad","Karnataka","2015-10-12","Monday"
78011,"I Paid Rs. 700 to Police in Bangalore.",700,"Police","Filing FIR",6,"Bangalore","Karnataka","2015-10-12","Monday"
78010,"I Paid Rs. 350 to Income Tax in Bangalore.",350,"Income Tax","New PAN Card",9,"Bangalore","Karnataka","2015-10-12","Monday"
78009,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Adari.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",11,"Adari","Karnataka","2015-10-12","Monday"
78008,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",6,"Bangalore","Karnataka","2015-10-12","Monday"
78007,"I Paid Rs. 600 to Police in Adityapur.",600,"Police","Filing FIR",47,"Adityapur","Karnataka","2015-10-12","Monday"
78006,"I Paid Rs. 30 to Police in Adari.",30,"Police","Filing FIR",17,"Adari","Uttar Pradesh","2015-10-12","Monday"
78005,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",7,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
78004,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",2,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
78003,"I Paid Rs. 900 to Customs, Excise and Service Tax in Bangalore.",900,"Customs, Excise and Service Tax","Customs Check and Clearance",5,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
78002,"I Paid Rs. 600 to Passport in Agra.",600,"Passport","Passport Delivery",20,"Agra","Uttar Pradesh","2015-10-12","Monday"
78001,"I Paid Rs. 5000 to Food, Civil Supplies and Consumer Affairs in Tinsukia.",5000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",12,"Tinsukia","Uttar Pradesh","2015-10-12","Monday"
78000,"I Paid Rs. 500 to Transport in Adari.",500,"Transport","Duplicate Registration Certificate",20,"Adari","Uttar Pradesh","2015-10-12","Monday"
77999,"I Paid Rs. 700 to Customs, Excise and Service Tax in Bangalore.",700,"Customs, Excise and Service Tax","Customs Check and Clearance",5,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77998,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",3,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77997,"I Paid Rs. 100 to Police in Anugul.",100,"Police","Filing FIR",21,"Anugul","Uttar Pradesh","2015-10-12","Monday"
77995,"I Paid Rs. 800 to Police in Achhnera.",800,"Police","Filing FIR",58,"Achhnera","Uttar Pradesh","2015-10-12","Monday"
77996,"I Paid Rs. 1800 to Stamps and Registration in Bangalore.",1800,"Stamps and Registration","Marriage Certificate",2,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77994,"I Paid Rs. 600 to Customs, Excise and Service Tax in Bangalore.",600,"Customs, Excise and Service Tax","Customs Check and Clearance",5,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77993,"I Paid Rs. 1200 to Transport in Adilabad.",1200,"Transport","Registration of Vehicle",15,"Adilabad","Uttar Pradesh","2015-10-12","Monday"
77992,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",4,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77991,"I Paid Rs. 400 to Police in Adoni.",400,"Police","Filing FIR",43,"Adoni","Uttar Pradesh","2015-10-12","Monday"
77990,"I Paid Rs. 200 to Stamps and Registration in New Delhi.",200,"Stamps and Registration","Marriage Certificate",19,"New","Uttar Pradesh","2015-10-12","Monday"
77989,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",8,"Bangalore","Uttar Pradesh","2015-10-12","Monday"
77988,"I Paid Rs. 40000 to Food, Civil Supplies and Consumer Affairs in Tindivanam.",40000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",4,"Tindivanam","Uttar Pradesh","2015-10-12","Monday"
77987,"I Paid Rs. 85 to Customs, Excise and Service Tax in Adari.",85,"Customs, Excise and Service Tax","Customs Check and Clearance",14,"Adari","Uttar Pradesh","2015-10-12","Monday"
