"id","title","amount","department","transaction","views","city","province","date"
78211,"I Paid Rs. 12347 to Customs, Excise and Service Tax in Adoni.",12347,"Customs, Excise and Service Tax","Customs Check and Clearance",69,"Adoni","Uttar Pradesh",2015-10-12
78210,"I Paid Rs. 2000 to Transport in Bangalore.",2000,"Transport","Duplicate Registration Certificate",28,"Bangalore","Karnataka",2015-10-12
78209,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",26,"Bangalore","Karnataka",2015-10-12
78208,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78207,"I Paid Rs. 4500 to Stamps and Registration in Bangalore.",4500,"Stamps and Registration","Registration of Property",31,"Bangalore","Karnataka",2015-10-12
78206,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",29,"Bangalore","Karnataka",2015-10-12
78205,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",28,"Bangalore","Karnataka",2015-10-12
78204,"I Paid Rs. 12365 to Police in Aligarh.",12365,"Police","Police Verification for Passport",75,"Aligarh","Karnataka",2015-10-12
78203,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",32,"Bangalore","Karnataka",2015-10-12
78202,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",28,"Bangalore","Karnataka",2015-10-12
78201,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",31,"Bangalore","Karnataka",2015-10-12
78200,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",32,"Bangalore","Karnataka",2015-10-12
78199,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",29,"Bangalore","Karnataka",2015-10-12
78198,"I Paid Rs. 48000 to Transport in Ambikapur.",48000,"Transport","Duplicate Registration Certificate",44,"Ambikapur","Karnataka",2015-10-12
78197,"I Paid Rs. 1200 to Passport in Hyderabad.",1200,"Passport","Passport Delivery",78,"Hyderabad","Karnataka",2015-10-12
78196,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78195,"I Paid Rs. 1230 to Municipal Services in Adari.",1230,"Municipal Services","Birth Certificate",80,"Adari","Karnataka",2015-10-12
78194,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",28,"Bangalore","Karnataka",2015-10-12
78193,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Property",38,"Bangalore","Karnataka",2015-10-12
78192,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",32,"Bangalore","Karnataka",2015-10-12
78191,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",27,"Bangalore","Karnataka",2015-10-12
78190,"I Paid Rs. 21000 to Police in Ameenapuram.",21000,"Police","Filing FIR",36,"Ameenapuram","Telangana",2015-10-12
78189,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",40,"Bangalore","Telangana",2015-10-12
78188,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",37,"Bangalore","Telangana",2015-10-12
78187,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",29,"Bangalore","Telangana",2015-10-12
78186,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",28,"Bangalore","Telangana",2015-10-12
78185,"I Paid Rs. 4200 to Stamps and Registration in Aurangabad.",4200,"Stamps and Registration","Registration of Flat or Apartment",78,"Aurangabad","Telangana",2015-10-12
78184,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",0,"Bangalore","Telangana",2015-10-12
78183,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",76,"Bangalore","Telangana",2015-10-12
78182,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Telangana",2015-10-12
78181,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Telangana",2015-10-12
78180,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",35,"Bangalore","Karnataka",2015-10-12
78179,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",51,"Bangalore","Karnataka",2015-10-12
78177,"I Paid Rs. 17000 to Transport in Amguri.",17000,"Transport","Duplicate Registration Certificate",51,"Amguri","Karnataka",2015-10-12
78178,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Traffic Violations",28,"Bangalore","Karnataka",2015-10-12
78176,"I Paid Rs. 200 to Transport in Bangalore.",200,"Transport","Duplicate Registration Certificate",28,"Bangalore","Karnataka",2015-10-12
78175,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",31,"Bangalore","Karnataka",2015-10-12
78174,"I Paid Rs. 10000 to Transport in Bangalore.",10000,"Transport","Registration of Vehicle",27,"Bangalore","Karnataka",2015-10-12
78173,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",35,"Bangalore","Karnataka",2015-10-12
78172,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",29,"Bangalore","Karnataka",2015-10-12
78171,"I Paid Rs. 4100 to Municipal Services in Abhayapuri.",4100,"Municipal Services","Birth Certificate",81,"Abhayapuri","Karnataka",2015-10-12
78170,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",32,"Bangalore","Karnataka",2015-10-12
78169,"I Paid Rs. 1800 to Police in Bangalore.",1800,"Police","Filing FIR",29,"Bangalore","Karnataka",2015-10-12
78168,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",32,"Bangalore","Karnataka",2015-10-12
78167,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78165,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",33,"Bangalore","Karnataka",2015-10-12
78164,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",32,"Bangalore","Karnataka",2015-10-12
78163,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78162,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",29,"Bangalore","Karnataka",2015-10-12
78161,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",30,"Bangalore","Karnataka",2015-10-12
78160,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",30,"Bangalore","Karnataka",2015-10-12
78159,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",30,"Bangalore","Karnataka",2015-10-12
78158,"I Paid Rs. 200 to Police in Bangalore.",200,"Police","Filing FIR",29,"Bangalore","Karnataka",2015-10-12
78157,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Bangalore","Karnataka",2015-10-12
78156,"I Paid Rs. 2000 to Police in Hyderabad.",2000,"Police","Police Verification for Passport",71,"Hyderabad","Karnataka",2015-10-12
78155,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",33,"Bangalore","Karnataka",2015-10-12
78154,"I Paid Rs. 20000 to Municipal Services in Greater Noida.",20000,"Municipal Services","Birth Certificate",70,"Greater","Karnataka",2015-10-12
78153,"I Paid Rs. 2300 to Stamps and Registration in Bangalore.",2300,"Stamps and Registration","Marriage Certificate",27,"Bangalore","Karnataka",2015-10-12
78152,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka",2015-10-12
78151,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",0,"Bangalore","Karnataka",2015-10-12
78150,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",29,"Bangalore","Karnataka",2015-10-12
78149,"I Paid Rs. 700 to Police in Bangalore.",700,"Police","Filing FIR",31,"Bangalore","Karnataka",2015-10-12
78148,"I Paid Rs. 900 to Municipal Services in Bangalore.",900,"Municipal Services","Birth Certificate",27,"Bangalore","Karnataka",2015-10-12
78146,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",30,"Bangalore","Karnataka",2015-10-12
78147,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",29,"Bangalore","Karnataka",2015-10-12
78144,"I Paid Rs. 300 to Transport in New Delhi.",300,"Transport","New Domestic Driving License",59,"New","Karnataka",2015-10-12
78145,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Traffic Violations",28,"Bangalore","Karnataka",2015-10-12
78143,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",24,"Bangalore","Karnataka",2015-10-12
78142,"I Paid Rs. 1300 to Transport in Bangalore.",1300,"Transport","New Domestic Driving License",26,"Bangalore","Karnataka",2015-10-12
78141,"I Paid Rs. 50 to Transport in Bangalore.",50,"Transport","Duplicate Registration Certificate",25,"Bangalore","Karnataka",2015-10-12
78140,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",24,"Bangalore","Karnataka",2015-10-12
78139,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Bangalore.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",25,"Bangalore","Karnataka",2015-10-12
78138,"I Paid Rs. 700 to Municipal Services in Bangalore.",700,"Municipal Services","Birth Certificate",24,"Bangalore","Karnataka",2015-10-12
78137,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",29,"Bangalore","Karnataka",2015-10-12
78136,"I Paid Rs. 5000 to Stamps and Registration in Udaipur.",5000,"Stamps and Registration","Marriage Certificate",81,"Udaipur","Karnataka",2015-10-12
78135,"I Paid Rs. 700 to Commercial Tax, Sales Tax, VAT in Bangalore.",700,"Commercial Tax, Sales Tax, VAT","C Form",37,"Bangalore","Karnataka",2015-10-12
78134,"I Paid Rs. 2000 to Stamps and Registration in Duliajan Oil Town.",2000,"Stamps and Registration","Marriage Certificate",33,"Duliajan","Karnataka",2015-10-12
78133,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",24,"Bangalore","Karnataka",2015-10-12
78131,"I Paid Rs. 1000 to Police in Bangalore.",1000,"Police","Filing FIR",32,"Bangalore","Karnataka",2015-10-12
78130,"I Paid Rs. 2500 to Police in Hyderabad.",2500,"Police","Police Verification for Passport",68,"Hyderabad","Karnataka",2015-10-12
78129,"I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Bangalore.",900,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",26,"Bangalore","Karnataka",2015-10-12
